record_id,date (mm/dd/yyyy),plot_id,species_id,sex,hindfoot_length,weight
32548,8/26/2001,8,PP,F,22,18
32549,8/26/2001,8,PP,M,22,19
32550,8/26/2001,8,PB,F,27,30
32551,8/26/2001,8,PP,M,21,15
32552,8/26/2001,8,PP,M,21,16
32553,8/26/2001,8,PB,M,28,34
32554,8/26/2001,8,PP,M,21,13
32555,8/26/2001,8,DO,F,38,64
32556,8/26/2001,8,PP,F,22,16
32557,8/26/2001,8,PP,F,23,16
32558,8/26/2001,8,PP,M,22,16
32559,8/26/2001,13,PP,M,22,18
32560,8/26/2001,13,PB,M,26,31
32561,8/26/2001,13,PB,F,27,33
32562,8/26/2001,13,OT,F,20,17
32563,8/26/2001,13,PB,F,25,9999
32564,8/26/2001,13,OT,M,21,24
32565,8/26/2001,13,PB,F,28,40
32566,8/26/2001,13,OT,F,20,21
32567,8/26/2001,13,PB,F,25,28
32568,8/26/2001,14,DM,F,37,51
32569,8/26/2001,14,PB,M,28,29
32570,8/26/2001,14,DM,F,37,38
32571,8/26/2001,14,DM,M,36,31
32572,8/26/2001,14,DM,F,36,45
32573,8/26/2001,14,DM,M,37,33
32574,8/26/2001,14,AH,,NA,9999
32575,8/26/2001,14,DM,M,36,46
32576,8/26/2001,14,DM,F,36,44
32577,8/26/2001,14,PP,F,21,13
32578,8/26/2001,14,DM,F,36,51
32579,8/26/2001,14,PP,F,23,15
32580,8/26/2001,15,PP,,NA,9999
32581,8/26/2001,15,PP,F,21,16
32582,8/26/2001,15,PP,F,22,18
32583,8/26/2001,15,PB,F,27,34
32584,8/26/2001,15,PP,F,23,17
32585,8/26/2001,15,PB,M,26,32
32586,8/26/2001,5,,,NA,9999
32587,8/26/2001,10,,,NA,9999
32588,8/26/2001,16,,,NA,9999
32589,9/22/2001,1,DM,M,36,42
32590,9/22/2001,1,PB,F,25,26
32591,9/22/2001,1,PP,M,23,19
32592,9/22/2001,1,DO,M,37,58
32593,9/22/2001,1,PB,F,26,30
32594,9/22/2001,1,PP,M,23,19
32595,9/22/2001,1,PB,M,27,43
32596,9/22/2001,1,PP,F,22,18
32597,9/22/2001,1,NL,M,36,187
32598,9/22/2001,2,OT,M,20,24
32599,9/22/2001,2,PP,M,22,20
32600,9/22/2001,2,PB,M,27,40
32601,9/22/2001,2,DM,M,34,24
32602,9/22/2001,2,OT,M,20,23
32603,9/22/2001,2,PB,F,27,34
32604,9/22/2001,2,DM,M,36,47
32605,9/22/2001,2,DM,F,36,43
32606,9/22/2001,2,PP,M,24,19
32607,9/22/2001,2,DM,M,37,50
32608,9/22/2001,2,PP,M,22,18
32609,9/22/2001,2,PP,M,23,17
32610,9/22/2001,12,PP,M,22,21
32611,9/22/2001,12,PP,F,22,17
32612,9/22/2001,12,PP,M,21,15
32613,9/22/2001,12,DO,M,36,58
32614,9/22/2001,12,PP,F,22,19
32615,9/22/2001,12,DM,F,37,45
32616,9/22/2001,12,DM,M,36,49
32617,9/22/2001,12,DO,M,38,60
32618,9/22/2001,12,PE,F,20,21
32619,9/22/2001,12,PP,F,22,18
32620,9/22/2001,19,PB,F,26,30
32621,9/22/2001,19,PB,F,27,30
32622,9/22/2001,19,PB,F,27,27
32623,9/22/2001,19,PP,M,22,9999
32624,9/22/2001,19,PP,F,21,16
32625,9/22/2001,19,PB,M,27,41
32626,9/22/2001,19,OT,F,21,21
32627,9/22/2001,19,PP,F,22,16
32628,9/22/2001,19,PB,M,29,42
32629,9/22/2001,19,PP,M,23,20
32630,9/22/2001,19,PB,F,26,25
32631,9/22/2001,18,PB,M,28,43
32632,9/22/2001,18,PB,F,26,29
32633,9/22/2001,18,PB,M,26,32
32634,9/22/2001,18,PB,F,26,30
32635,9/22/2001,18,PB,F,26,25
32636,9/22/2001,18,PB,F,26,27
32637,9/22/2001,18,PB,F,26,25
32638,9/22/2001,18,PB,F,27,31
32639,9/22/2001,17,DM,M,36,44
32640,9/22/2001,17,OT,M,22,9999
32641,9/22/2001,17,PB,F,27,33
32642,9/22/2001,17,PP,M,23,18
32643,9/22/2001,17,DM,F,35,57
32644,9/22/2001,17,DM,M,35,48
32645,9/22/2001,17,DM,F,33,26
32646,9/22/2001,17,PB,M,27,41
32647,9/22/2001,17,DM,M,36,49
32648,9/22/2001,17,PB,F,27,29
32649,9/22/2001,17,PP,M,22,17
32650,9/22/2001,17,PP,F,22,18
32651,9/22/2001,17,DM,F,33,21
32652,9/22/2001,20,PB,M,27,32
32653,9/22/2001,20,PB,F,26,32
32654,9/22/2001,20,OT,M,20,20
32655,9/22/2001,20,PB,F,26,28
32656,9/22/2001,20,PB,M,27,37
32657,9/22/2001,20,NL,F,28,191
32658,9/22/2001,20,PP,M,22,15
32659,9/22/2001,20,PB,F,27,34
32660,9/22/2001,20,PB,M,26,29
32661,9/22/2001,20,PP,F,22,18
32662,9/22/2001,23,PB,M,26,34
32663,9/22/2001,21,PB,F,25,31
32664,9/22/2001,21,PB,F,26,30
32665,9/22/2001,21,PB,F,26,33
32666,9/22/2001,21,PB,M,28,38
32667,9/22/2001,21,PB,F,26,30
32668,9/22/2001,21,PB,F,26,32
32669,9/22/2001,21,PB,M,27,33
32670,9/22/2001,21,PB,F,27,32
32671,9/22/2001,21,PB,F,26,9999
32672,9/22/2001,21,PB,F,26,39
32673,9/22/2001,21,OT,F,20,22
32674,9/22/2001,21,PB,M,27,36
32675,9/22/2001,21,PB,M,28,33
32676,9/22/2001,21,PB,F,25,30
32677,9/22/2001,21,PB,F,26,26
32678,9/22/2001,22,PB,M,28,40
32679,9/22/2001,22,PP,M,23,17
32680,9/22/2001,22,DM,M,36,56
32681,9/22/2001,22,PB,M,27,32
32682,9/22/2001,22,PB,F,27,26
32683,9/22/2001,22,DM,M,37,50
32684,9/22/2001,22,PB,F,26,28
32685,9/22/2001,22,OT,F,21,19
32686,9/22/2001,7,PP,M,23,16
32687,9/22/2001,7,PP,M,22,19
32688,9/22/2001,7,PP,M,24,16
32689,9/22/2001,24,PP,F,21,16
32690,9/22/2001,24,PF,M,14,6
32691,9/22/2001,24,NL,M,30,197
32692,9/22/2001,24,NL,M,29,185
32693,9/23/2001,3,OT,M,20,21
32694,9/23/2001,3,OT,M,21,24
32695,9/23/2001,3,PP,F,23,15
32696,9/23/2001,3,PP,F,22,14
32697,9/23/2001,3,PB,M,27,35
32698,9/23/2001,3,PB,F,26,34
32699,9/23/2001,3,PB,M,26,35
32700,9/23/2001,3,PB,F,25,28
32701,9/23/2001,3,PB,M,27,40
32702,9/23/2001,3,PP,F,23,15
32703,9/23/2001,3,PB,M,27,49
32704,9/23/2001,3,DO,F,36,53
32705,9/23/2001,3,PB,M,27,41
32706,9/23/2001,3,PB,F,26,27
32707,9/23/2001,3,OT,F,21,30
32708,9/23/2001,3,PI,M,23,17
32709,9/23/2001,4,PP,M,22,14
32710,9/23/2001,4,PP,F,22,12
32711,9/23/2001,4,DO,F,37,57
32712,9/23/2001,4,PB,M,28,43
32713,9/23/2001,4,DM,F,36,47
32714,9/23/2001,4,PF,F,16,10
32715,9/23/2001,4,DM,F,35,24
32716,9/23/2001,4,DM,F,37,52
32717,9/23/2001,4,OT,F,20,9999
32718,9/23/2001,4,PP,M,23,20
32719,9/23/2001,4,PB,F,26,24
32720,9/23/2001,4,DM,M,34,23
32721,9/23/2001,6,PB,F,26,29
32722,9/23/2001,6,PP,F,22,15
32723,9/23/2001,6,PB,M,26,32
32724,9/23/2001,6,PB,M,26,31
32725,9/23/2001,6,PB,F,26,30
32726,9/23/2001,6,PB,F,25,28
32727,9/23/2001,6,OT,M,20,23
32728,9/23/2001,6,PB,F,25,25
32729,9/23/2001,6,PB,M,26,31
32730,9/23/2001,6,PB,F,26,34
32731,9/23/2001,6,PB,F,25,26
32732,9/23/2001,11,PB,F,27,32
32733,9/23/2001,11,DM,F,35,52
32734,9/23/2001,11,OT,F,21,20
32735,9/23/2001,11,OT,M,20,22
32736,9/23/2001,11,PP,F,22,17
32737,9/23/2001,11,DM,M,37,9999
32738,9/23/2001,11,PB,M,26,20
32739,9/23/2001,11,DM,F,35,51
32740,9/23/2001,11,PB,F,27,29
32741,9/23/2001,11,PB,M,27,32
32742,9/23/2001,11,PB,F,26,26
32743,9/23/2001,9,OT,F,20,18
32744,9/23/2001,9,DM,F,36,47
32745,9/23/2001,9,DM,F,37,51
32746,9/23/2001,9,DM,F,35,41
32747,9/23/2001,9,PP,M,23,19
32748,9/23/2001,9,OT,M,20,23
32749,9/23/2001,9,DM,M,35,42
32750,9/23/2001,9,PP,F,22,15
32751,9/23/2001,9,DM,M,37,47
32752,9/23/2001,9,PP,M,22,24
32753,9/23/2001,9,OT,F,22,9999
32754,9/23/2001,8,PB,M,27,34
32755,9/23/2001,8,PP,F,22,15
32756,9/23/2001,8,PP,M,22,15
32757,9/23/2001,8,PB,F,25,27
32758,9/23/2001,8,PB,F,27,31
32759,9/23/2001,8,PP,M,23,16
32760,9/23/2001,8,PP,M,22,20
32761,9/23/2001,8,PP,F,23,15
32762,9/23/2001,8,DO,M,37,53
32763,9/23/2001,8,PP,M,22,16
32764,9/23/2001,8,DO,M,36,60
32765,9/23/2001,8,PB,F,26,35
32766,9/23/2001,13,PP,M,23,17
32767,9/23/2001,13,PB,M,27,33
32768,9/23/2001,13,OT,,20,18
32769,9/23/2001,13,PB,M,27,32
32770,9/23/2001,13,PB,F,25,28
32771,9/23/2001,13,PB,M,26,41
32772,9/23/2001,13,PP,M,23,17
32773,9/23/2001,13,PB,F,27,35
32774,9/23/2001,13,PB,M,28,47
32775,9/23/2001,13,PP,F,23,14
32776,9/23/2001,13,PB,M,27,42
32777,9/23/2001,14,DM,M,35,27
32778,9/23/2001,14,DM,F,36,45
32779,9/23/2001,14,AH,,NA,9999
32780,9/23/2001,14,DM,M,38,52
32781,9/23/2001,14,PP,M,22,13
32782,9/23/2001,14,DM,F,36,39
32783,9/23/2001,14,DM,M,34,21
32784,9/23/2001,14,DM,F,36,30
32785,9/23/2001,14,CB,,NA,9999
32786,9/23/2001,14,DM,F,36,43
32787,9/23/2001,14,OT,F,20,24
32788,9/23/2001,14,DM,M,34,26
32789,9/23/2001,15,PP,F,22,13
32790,9/23/2001,15,PB,M,25,27
32791,9/23/2001,15,PP,M,22,15
32792,9/23/2001,15,PB,M,26,33
32793,9/23/2001,15,PP,F,22,9999
32794,9/23/2001,15,PB,F,26,27
32795,9/23/2001,15,OT,F,20,9999
32796,9/23/2001,15,PB,F,26,32
32797,9/23/2001,15,OT,M,20,24
32798,9/23/2001,5,PE,M,20,16
32799,9/23/2001,5,PP,M,23,36
32800,9/23/2001,16,AH,,NA,9999
32801,9/23/2001,16,OT,M,21,21
32802,9/23/2001,16,PB,M,27,26
32803,9/23/2001,16,PP,M,22,17
32804,9/23/2001,10,,,NA,9999
32805,10/13/2001,1,PP,M,23,18
32806,10/13/2001,1,PB,F,26,27
32807,10/13/2001,1,PB,F,27,26
32808,10/13/2001,1,DO,M,36,58
32809,10/13/2001,1,DM,M,37,44
32810,10/13/2001,1,PP,M,23,17
32811,10/13/2001,1,PB,F,26,29
32812,10/13/2001,1,PB,F,28,30
32813,10/13/2001,1,PB,F,27,31
32814,10/13/2001,1,NL,M,35,188
32815,10/13/2001,2,PE,M,20,31
32816,10/13/2001,2,SH,F,28,101
32817,10/13/2001,2,NL,F,29,72
32818,10/13/2001,2,OT,M,20,26
32819,10/13/2001,2,PP,M,23,19
32820,10/13/2001,2,OT,M,20,21
32821,10/13/2001,2,OT,M,20,22
32822,10/13/2001,2,DM,F,36,9999
32823,10/13/2001,2,OT,M,20,26
32824,10/13/2001,2,PP,M,23,19
32825,10/13/2001,2,PB,M,27,41
32826,10/13/2001,2,PB,F,26,32
32827,10/13/2001,2,DM,F,36,47
32828,10/13/2001,2,DM,M,36,46
32829,10/13/2001,2,OT,M,20,22
32830,10/13/2001,2,PP,M,21,16
32831,10/13/2001,12,DO,M,36,52
32832,10/13/2001,12,DM,M,36,49
32833,10/13/2001,12,OT,F,21,26
32834,10/13/2001,12,OT,F,22,21
32835,10/13/2001,12,DO,M,36,59
32836,10/13/2001,12,OT,M,20,27
32837,10/13/2001,12,PP,F,22,18
32838,10/13/2001,12,DM,F,37,47
32839,10/13/2001,19,OT,F,20,22
32840,10/13/2001,19,PB,F,26,30
32841,10/13/2001,19,PB,F,26,27
32842,10/13/2001,19,PP,M,22,17
32843,10/13/2001,19,PB,M,27,44
32844,10/13/2001,19,OT,F,20,26
32845,10/13/2001,19,PP,F,22,16
32846,10/13/2001,19,PP,M,23,20
32847,10/13/2001,18,PB,F,26,30
32848,10/13/2001,18,PP,M,23,17
32849,10/13/2001,18,PB,F,26,30
32850,10/13/2001,18,PF,F,15,8
32851,10/13/2001,18,PB,F,25,26
32852,10/13/2001,18,PB,F,25,26
32853,10/13/2001,18,PB,F,25,26
32854,10/13/2001,17,DM,M,36,43
32855,10/13/2001,17,DM,,35,34
32856,10/13/2001,17,PB,F,27,31
32857,10/13/2001,17,OT,F,20,21
32858,10/13/2001,17,PB,M,27,41
32859,10/13/2001,17,DM,F,36,45
32860,10/13/2001,17,OT,M,20,25
32861,10/13/2001,17,AH,,NA,9999
32862,10/13/2001,17,DM,F,35,51
32863,10/13/2001,22,PB,F,26,26
32864,10/13/2001,22,DM,M,36,47
32865,10/13/2001,22,PP,M,22,32
32866,10/13/2001,22,PB,M,27,41
32867,10/13/2001,22,OT,F,20,22
32868,10/13/2001,22,PB,F,27,30
32869,10/13/2001,22,PB,F,27,9999
32870,10/13/2001,22,PB,F,26,30
32871,10/13/2001,22,DM,M,37,57
32872,10/13/2001,22,PB,F,26,27
32873,10/13/2001,22,OT,M,21,9999
32874,10/13/2001,21,PB,F,26,30
32875,10/13/2001,21,PB,F,25,31
32876,10/13/2001,21,PB,F,26,29
32877,10/13/2001,21,SS,,NA,9999
32878,10/13/2001,21,PB,F,26,26
32879,10/13/2001,21,PB,F,26,35
32880,10/13/2001,21,PB,M,28,37
32881,10/13/2001,21,PB,M,27,32
32882,10/13/2001,21,PB,M,27,35
32883,10/13/2001,21,PB,F,27,30
32884,10/13/2001,20,PB,F,26,29
32885,10/13/2001,20,PB,M,26,35
32886,10/13/2001,20,PE,F,20,19
32887,10/13/2001,20,PB,F,27,35
32888,10/13/2001,20,PB,F,27,31
32889,10/13/2001,20,PB,F,26,26
32890,10/13/2001,23,PE,F,20,20
32891,10/13/2001,24,OT,M,20,22
32892,10/13/2001,24,NL,M,31,187
32893,10/14/2001,3,OT,M,21,23
32894,10/14/2001,3,PB,F,27,32
32895,10/14/2001,3,PE,F,21,22
32896,10/14/2001,3,PF,M,14,7
32897,10/14/2001,3,PB,F,25,28
32898,10/14/2001,3,OT,M,20,22
32899,10/14/2001,3,OT,F,20,22
32900,10/14/2001,3,PB,F,27,29
32901,10/14/2001,3,OT,M,21,25
32902,10/14/2001,3,PP,F,22,15
32903,10/14/2001,3,PB,M,27,49
32904,10/14/2001,3,PI,M,23,19
32905,10/14/2001,3,PB,M,26,35
32906,10/14/2001,3,PB,M,28,42
32907,10/14/2001,3,DO,F,35,55
32908,10/14/2001,3,PB,F,26,34
32909,10/14/2001,3,PB,M,26,37
32910,10/14/2001,4,DM,F,37,60
32911,10/14/2001,4,PB,F,26,30
32912,10/14/2001,4,OT,M,22,25
32913,10/14/2001,4,DM,M,37,39
32914,10/14/2001,4,DO,M,34,37
32915,10/14/2001,4,PF,F,15,7
32916,10/14/2001,4,PF,F,15,9
32917,10/14/2001,4,DM,M,36,53
32918,10/14/2001,4,DM,F,36,48
32919,10/14/2001,4,PB,M,28,44
32920,10/14/2001,4,DO,F,37,50
32921,10/14/2001,4,PF,M,16,7
32922,10/14/2001,4,PP,M,23,19
32923,10/14/2001,4,PB,F,22,23
32924,10/14/2001,4,PB,M,29,48
32925,10/14/2001,4,PF,M,16,8
32926,10/14/2001,4,PF,F,16,8
32927,10/14/2001,4,DM,M,34,37
32928,10/14/2001,6,PB,F,25,26
32929,10/14/2001,6,PB,M,26,31
32930,10/14/2001,6,NL,M,32,178
32931,10/14/2001,6,PB,F,25,29
32932,10/14/2001,6,PB,F,25,27
32933,10/14/2001,6,PB,F,26,29
32934,10/14/2001,6,PB,M,26,34
32935,10/14/2001,6,PB,F,24,26
32936,10/14/2001,6,PB,F,26,30
32937,10/14/2001,6,PP,F,23,16
32938,10/14/2001,6,PB,M,26,32
32939,10/14/2001,6,OT,M,20,22
32940,10/14/2001,6,OT,F,20,27
32941,10/14/2001,6,PB,F,26,34
32942,10/14/2001,6,PB,F,26,29
32943,10/14/2001,11,OT,M,21,21
32944,10/14/2001,11,OT,F,21,28
32945,10/14/2001,11,PB,F,27,30
32946,10/14/2001,11,PB,F,27,31
32947,10/14/2001,11,PB,M,27,31
32948,10/14/2001,11,OT,F,21,24
32949,10/14/2001,11,DM,F,34,42
32950,10/14/2001,11,DM,M,37,59
32951,10/14/2001,11,PP,M,22,16
32952,10/14/2001,11,PP,F,22,18
32953,10/14/2001,11,PP,M,22,20
32954,10/14/2001,11,PB,M,27,32
32955,10/14/2001,11,DM,M,35,41
32956,10/14/2001,11,DM,F,36,50
32957,10/14/2001,9,DM,F,35,48
32958,10/14/2001,9,DM,F,33,22
32959,10/14/2001,9,DM,F,38,38
32960,10/14/2001,9,SS,,NA,9999
32961,10/14/2001,9,DM,M,38,41
32962,10/14/2001,9,DM,M,37,48
32963,10/14/2001,9,DM,F,36,41
32964,10/14/2001,9,PP,M,23,18
32965,10/14/2001,9,OT,F,21,25
32966,10/14/2001,9,OT,M,21,22
32967,10/14/2001,9,DM,F,36,44
32968,10/14/2001,9,OT,F,20,37
32969,10/14/2001,9,DM,M,32,22
32970,10/14/2001,8,DO,M,35,57
32971,10/14/2001,8,DO,M,36,53
32972,10/14/2001,8,DO,F,37,59
32973,10/14/2001,8,PB,F,26,25
32974,10/14/2001,8,PP,F,21,12
32975,10/14/2001,8,DO,F,36,34
32976,10/14/2001,8,DO,M,38,55
32977,10/14/2001,8,PB,F,27,31
32978,10/14/2001,8,OT,M,20,26
32979,10/14/2001,8,PB,F,26,26
32980,10/14/2001,8,DO,F,35,47
32981,10/14/2001,8,PP,M,22,15
32982,10/14/2001,8,DM,M,36,40
32983,10/14/2001,8,PB,M,28,36
32984,10/14/2001,8,PB,F,28,33
32985,10/14/2001,8,PP,M,23,9999
32986,10/14/2001,13,OT,M,20,26
32987,10/14/2001,13,PB,M,28,47
32988,10/14/2001,13,PB,F,26,28
32989,10/14/2001,13,PB,M,26,33
32990,10/14/2001,13,PF,F,16,14
32991,10/14/2001,13,PB,M,28,33
32992,10/14/2001,13,PB,M,28,40
32993,10/14/2001,13,PB,M,26,44
32994,10/14/2001,13,OT,F,21,19
32995,10/14/2001,14,DM,M,36,37
32996,10/14/2001,14,DM,F,35,48
32997,10/14/2001,14,DM,M,34,36
32998,10/14/2001,14,DM,M,36,50
32999,10/14/2001,14,AH,,NA,9999
33000,10/14/2001,14,DM,F,35,49
33001,10/14/2001,14,DM,F,34,45
33002,10/14/2001,14,DM,F,35,30
33003,10/14/2001,14,OT,F,20,24
33004,10/14/2001,14,NL,M,31,174
33005,10/14/2001,15,AH,,NA,9999
33006,10/14/2001,15,PP,M,22,14
33007,10/14/2001,15,PP,F,22,14
33008,10/14/2001,15,OT,M,20,14
33009,10/14/2001,15,OT,M,20,14
33010,10/14/2001,15,OT,F,20,20
33011,10/14/2001,15,PB,F,26,28
33012,10/14/2001,15,PP,M,22,14
33013,10/14/2001,15,PB,M,26,35
33014,10/14/2001,16,OT,M,20,23
33015,10/14/2001,16,PB,F,27,28
33016,10/14/2001,16,OT,M,21,23
33017,10/14/2001,16,OT,F,21,24
33018,10/14/2001,5,,,NA,9999
33019,10/14/2001,7,,,NA,9999
33020,10/14/2001,10,,,NA,9999
33021,11/17/2001,1,DO,M,37,59
33022,11/17/2001,1,PB,M,27,39
33023,11/17/2001,1,PB,F,26,31
33024,11/17/2001,1,DM,M,37,42
33025,11/17/2001,1,PP,M,22,18
33026,11/17/2001,1,DO,F,35,33
33027,11/17/2001,2,DM,M,36,48
33028,11/17/2001,2,OT,M,20,21
33029,11/17/2001,2,SH,M,28,65
33030,11/17/2001,2,DO,F,35,46
33031,11/17/2001,2,PB,F,26,32
33032,11/17/2001,2,PE,F,20,21
33033,11/17/2001,2,OT,M,20,25
33034,11/17/2001,2,PP,M,21,16
33035,11/17/2001,2,DM,F,35,47
33036,11/17/2001,2,PE,M,19,22
33037,11/17/2001,2,PB,M,28,41
33038,11/17/2001,2,PB,F,26,35
33039,11/17/2001,2,PB,F,27,31
33040,11/17/2001,2,NL,F,31,119
33041,11/17/2001,2,NL,F,33,213
33042,11/17/2001,12,DO,F,36,46
33043,11/17/2001,12,DO,F,35,54
33044,11/17/2001,12,DM,F,36,45
33045,11/17/2001,12,DO,M,35,55
33046,11/17/2001,12,PE,M,20,22
33047,11/17/2001,12,OT,F,22,20
33048,11/17/2001,12,DO,M,37,61
33049,11/17/2001,12,NL,M,33,280
33050,11/17/2001,19,PP,M,23,19
33051,11/17/2001,19,PB,M,27,44
33052,11/17/2001,19,PB,F,26,27
33053,11/17/2001,19,OT,M,21,21
33054,11/17/2001,19,PB,M,28,51
33055,11/17/2001,19,OT,M,22,22
33056,11/17/2001,19,PB,F,25,29
33057,11/17/2001,19,PB,F,26,29
33058,11/17/2001,19,PE,M,20,18
33059,11/17/2001,18,PB,F,26,30
33060,11/17/2001,18,PB,M,28,49
33061,11/17/2001,18,PB,F,26,27
33062,11/17/2001,18,PB,F,26,25
33063,11/17/2001,18,PB,F,25,25
33064,11/17/2001,18,PB,F,27,29
33065,11/17/2001,18,PB,M,26,30
33066,11/17/2001,18,PB,F,26,29
33067,11/17/2001,17,DM,,NA,9999
33068,11/17/2001,17,PB,M,27,41
33069,11/17/2001,17,DM,F,37,48
33070,11/17/2001,17,DM,M,36,44
33071,11/17/2001,17,DM,F,36,44
33072,11/17/2001,17,DM,M,37,50
33073,11/17/2001,17,PB,F,27,32
33074,11/17/2001,17,OT,M,21,22
33075,11/17/2001,17,NL,F,33,158
33076,11/17/2001,20,PB,F,26,31
33077,11/17/2001,20,AB,,NA,9999
33078,11/17/2001,20,PB,F,26,27
33079,11/17/2001,20,PB,M,26,30
33080,11/17/2001,20,PE,F,20,21
33081,11/17/2001,20,PE,M,20,22
33082,11/17/2001,20,PB,F,27,36
33083,11/17/2001,20,PB,M,26,35
33084,11/17/2001,20,NL,F,35,96
33085,11/17/2001,20,NL,F,33,186
33086,11/17/2001,21,PB,F,27,30
33087,11/17/2001,21,PB,,NA,9999
33088,11/17/2001,21,PB,M,27,36
33089,11/17/2001,21,PB,F,26,29
33090,11/17/2001,21,PB,F,25,30
33091,11/17/2001,21,PB,F,26,33
33092,11/17/2001,21,PB,F,27,29
33093,11/17/2001,21,PB,F,26,31
33094,11/17/2001,21,PB,M,27,31
33095,11/17/2001,21,PB,M,27,34
33096,11/17/2001,22,PB,M,27,41
33097,11/17/2001,22,PB,F,27,31
33098,11/17/2001,22,DM,M,37,50
33099,11/17/2001,22,PB,F,26,29
33100,11/17/2001,22,PB,F,27,27
33101,11/17/2001,22,OT,F,21,22
33102,11/17/2001,22,OT,M,20,20
33103,11/17/2001,7,PB,M,28,41
33104,11/17/2001,7,PP,F,22,20
33105,11/17/2001,7,PP,M,23,17
33106,11/17/2001,7,PE,M,20,18
33107,11/17/2001,23,RM,F,17,9
33108,11/17/2001,23,PE,M,20,23
33109,11/17/2001,23,CB,,NA,9999
33110,11/17/2001,23,AH,,NA,9999
33111,11/17/2001,24,PE,M,20,18
33112,11/17/2001,24,OT,F,20,23
33113,11/17/2001,24,RM,F,16,9
33114,11/17/2001,24,NL,M,31,175
33115,11/18/2001,3,PB,F,26,29
33116,11/18/2001,3,PB,F,27,32
33117,11/18/2001,3,DM,M,36,52
33118,11/18/2001,3,PB,M,28,47
33119,11/18/2001,3,OT,M,20,24
33120,11/18/2001,3,OT,F,21,22
33121,11/18/2001,3,PE,F,22,24
33122,11/18/2001,3,OT,M,21,26
33123,11/18/2001,3,PF,M,15,7
33124,11/18/2001,3,PB,M,27,37
33125,11/18/2001,3,PB,F,25,30
33126,11/18/2001,3,PB,F,26,32
33127,11/18/2001,3,PB,F,27,34
33128,11/18/2001,3,PB,M,27,38
33129,11/18/2001,3,DM,F,35,42
33130,11/18/2001,3,PP,F,23,15
33131,11/18/2001,3,DO,F,35,51
33132,11/18/2001,4,DM,F,36,31
33133,11/18/2001,4,DO,M,34,39
33134,11/18/2001,4,DM,F,37,45
33135,11/18/2001,4,DO,M,35,45
33136,11/18/2001,4,PB,M,28,52
33137,11/18/2001,4,PB,F,26,24
33138,11/18/2001,4,DO,M,36,9999
33139,11/18/2001,4,DO,F,35,36
33140,11/18/2001,4,DM,M,35,40
33141,11/18/2001,4,DM,F,35,30
33142,11/18/2001,4,DM,M,36,43
33143,11/18/2001,4,PB,,28,47
33144,11/18/2001,4,DM,M,35,48
33145,11/18/2001,4,DM,F,35,49
33146,11/18/2001,5,PE,M,20,18
33147,11/18/2001,6,PB,F,25,30
33148,11/18/2001,6,PB,M,25,26
33149,11/18/2001,6,PB,F,25,26
33150,11/18/2001,6,PB,,NA,9999
33151,11/18/2001,6,PB,M,26,34
33152,11/18/2001,6,PB,F,26,31
33153,11/18/2001,6,PB,F,25,35
33154,11/18/2001,6,OT,F,20,27
33155,11/18/2001,6,PB,,26,30
33156,11/18/2001,6,PB,M,26,33
33157,11/18/2001,11,PP,,25,17
33158,11/18/2001,11,OT,M,21,22
33159,11/18/2001,11,PB,M,28,32
33160,11/18/2001,11,OT,F,21,24
33161,11/18/2001,11,DM,F,34,44
33162,11/18/2001,11,DO,F,35,42
33163,11/18/2001,11,DO,M,37,51
33164,11/18/2001,11,PB,F,27,29
33165,11/18/2001,11,DM,M,36,35
33166,11/18/2001,11,DM,M,36,59
33167,11/18/2001,11,PB,M,27,32
33168,11/18/2001,11,PB,F,27,27
33169,11/18/2001,11,OT,M,21,9999
33170,11/18/2001,11,DM,M,37,43
33171,11/18/2001,9,OT,M,21,23
33172,11/18/2001,9,OT,M,21,19
33173,11/18/2001,9,DM,F,36,43
33174,11/18/2001,9,DM,F,35,38
33175,11/18/2001,9,DM,F,36,48
33176,11/18/2001,9,OT,M,20,20
33177,11/18/2001,9,DM,M,38,46
33178,11/18/2001,9,DM,F,35,45
33179,11/18/2001,8,PB,F,27,33
33180,11/18/2001,8,OT,F,20,23
33181,11/18/2001,8,OT,M,21,23
33182,11/18/2001,8,PB,F,27,31
33183,11/18/2001,8,DX,,NA,9999
33184,11/18/2001,8,PB,F,26,26
33185,11/18/2001,8,DO,M,35,52
33186,11/18/2001,8,DO,M,37,54
33187,11/18/2001,8,DM,M,36,38
33188,11/18/2001,8,PB,F,27,9999
33189,11/18/2001,8,DO,F,36,42
33190,11/18/2001,8,DO,M,35,58
33191,11/18/2001,8,PB,F,26,27
33192,11/18/2001,13,OT,M,22,23
33193,11/18/2001,13,PB,,NA,9999
33194,11/18/2001,13,PE,M,20,20
33195,11/18/2001,13,PB,M,27,31
33196,11/18/2001,13,PB,M,27,34
33197,11/18/2001,13,PB,M,27,48
33198,11/18/2001,13,OT,F,20,20
33199,11/18/2001,13,PB,M,27,50
33200,11/18/2001,13,OT,F,21,18
33201,11/18/2001,13,PB,F,26,27
33202,11/18/2001,14,DM,F,36,36
33203,11/18/2001,14,AH,,NA,9999
33204,11/18/2001,14,DM,F,34,45
33205,11/18/2001,14,OT,F,20,23
33206,11/18/2001,14,DM,F,35,45
33207,11/18/2001,14,DM,M,35,41
33208,11/18/2001,14,NL,,NA,184
33209,11/18/2001,15,OT,F,20,19
33210,11/18/2001,15,PB,M,27,38
